RSG, 4/15/2024, 4, Long, 85.1, 83.3, 83.3, 76.9, 0.66
NET, 4/15/2024, 2, Long, 96.6, 76.9, 83.9, 76.7, 0.87
NET, 3/25/2024, 4, Short, 100.0, 92.3, 96.3, 100.0, 0.87
NET, 4/1/2024, 4, Long, 100.0, 92.3, 96.3, 89.3, 0.87
NET, 4/8/2024, 4, Long, 100.0, 92.3, 96.3, 89.3, 0.87
NET, 4/15/2024, 4, Long, 100.0, 92.3, 96.3, 89.3, 0.87
CDNS, 4/1/2024, 3, Long, 95.3, 88.4, 80.0, 78.6, 0.52
CDNS, 4/8/2024, 3, Long, 95.3, 88.4, 80.0, 78.6, 0.52
CDNS, 4/15/2024, 3, Long, 95.3, 88.4, 80.0, 78.6, 0.52
AVGO, 4/8/2024, 4, Long, 95.3, 92.7, 82.1, 85.4, 0.66
AVGO, 4/15/2024, 4, Long, 95.3, 92.7, 82.1, 85.4, 0.66
ORLY, 3/25/2024, 4, Short, 100.0, 81.1, 90.9, 88.9, 0.71
ORLY, 4/1/2024, 4, Short, 100.0, 81.1, 90.9, 88.9, 0.71
ORLY, 4/8/2024, 4, Long, 100.0, 81.1, 90.9, 76.9, 0.71
ORLY, 4/15/2024, 4, Long, 100.0, 81.1, 90.9, 76.9, 0.71
WM, 4/8/2024, 2, Long, 90.9, 82.1, 82.9, 75.0, 0.5
WM, 4/15/2024, 2, Long, 90.9, 82.1, 82.9, 75.0, 0.5
ANET, 4/1/2024, 3, Long, 96.3, 88.4, 64.7, 75.0, 0.58
ANET, 4/8/2024, 3, Long, 96.3, 88.4, 64.7, 75.0, 0.58
ANET, 4/15/2024, 3, Long, 96.3, 88.4, 64.7, 75.0, 0.58
ICE, 3/25/2024, 4, Short, 80.0, 75.9, 78.9, 100.0, 0.64
ICE, 4/1/2024, 4, Short, 80.0, 75.9, 78.9, 100.0, 0.64
AMZN, 4/1/2024, 3, Short, 97.8, 87.8, 73.7, 75.0, 0.72
AMZN, 4/8/2024, 3, Short, 97.8, 87.8, 73.7, 75.0, 0.72
AMZN, 4/8/2024, 4, Short, 96.6, 80.0, 87.5, 90.0, 0.72
SNPS, 4/1/2024, 3, Long, 100.0, 90.0, 73.3, 78.4, 0.66
SNPS, 4/8/2024, 3, Long, 100.0, 90.0, 73.3, 78.4, 0.66
SNPS, 4/15/2024, 3, Long, 100.0, 90.0, 73.3, 78.4, 0.66
SNPS, 3/25/2024, 4, Long, 96.1, 73.3, 83.3, 78.8, 0.66
SNPS, 4/1/2024, 4, Long, 96.1, 73.3, 83.3, 78.8, 0.66
SNPS, 4/8/2024, 4, Long, 96.1, 73.3, 83.3, 78.8, 0.66
SNPS, 4/15/2024, 4, Long, 96.1, 73.3, 83.3, 78.8, 0.66
V, 3/25/2024, 4, Short, 98.7, 82.4, 76.5, 87.5, 0.66
KO, 4/8/2024, 2, Long, 84.3, 83.9, 77.8, 77.1, 0.6
CAT, 3/25/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
CAT, 4/1/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
CAT, 4/8/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
CAT, 4/15/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
T, 3/25/2024, 4, Short, 82.0, 84.6, 75.0, 81.8, 0.79
T, 4/1/2024, 4, Short, 82.0, 84.6, 75.0, 81.8, 0.79
T, 4/8/2024, 4, Long, 82.0, 84.6, 75.0, 76.9, 0.79
T, 4/15/2024, 4, Long, 82.0, 84.6, 75.0, 76.9, 0.79
MMC, 3/25/2024, 4, Long, 94.4, 92.7, 81.1, 77.3, 0.66
MMC, 4/1/2024, 4, Long, 94.4, 92.7, 81.1, 77.3, 0.66
MMC, 4/8/2024, 4, Long, 94.4, 92.7, 81.1, 77.3, 0.66
MMC, 4/15/2024, 4, Long, 94.4, 92.7, 81.1, 77.3, 0.66
HCA, 3/25/2024, 4, Long, 92.2, 95.2, 72.2, 75.0, 0.63
HCA, 4/1/2024, 4, Long, 92.2, 95.2, 72.2, 75.0, 0.63
HCA, 4/8/2024, 4, Long, 92.2, 95.2, 72.2, 75.0, 0.63
HCA, 4/15/2024, 4, Long, 92.2, 95.2, 72.2, 75.0, 0.63
ALL, 4/1/2024, 3, Long, 92.1, 92.3, 91.4, 91.9, 0.63
ALL, 4/8/2024, 3, Long, 92.1, 92.3, 91.4, 91.9, 0.63
ALL, 4/15/2024, 3, Long, 92.1, 92.3, 91.4, 91.9, 0.63
ALL, 3/25/2024, 4, Long, 88.6, 82.1, 89.5, 76.7, 0.63
ALL, 4/1/2024, 4, Long, 88.6, 82.1, 89.5, 76.7, 0.63
ALL, 4/8/2024, 4, Long, 88.6, 82.1, 89.5, 76.7, 0.63
ALL, 4/15/2024, 4, Long, 88.6, 82.1, 89.5, 76.7, 0.63
JPM, 4/8/2024, 2, Long, 100.0, 77.8, 76.5, 77.1, 0.5
JPM, 4/15/2024, 2, Long, 100.0, 77.8, 76.5, 77.1, 0.5
GWW, 3/25/2024, 4, Long, 85.1, 84.2, 85.0, 75.0, 0.59
GWW, 4/1/2024, 4, Long, 85.1, 84.2, 85.0, 75.0, 0.59
GWW, 4/8/2024, 4, Long, 85.1, 84.2, 85.0, 75.0, 0.59
GWW, 4/15/2024, 4, Long, 85.1, 84.2, 85.0, 75.0, 0.59
MSFT, 4/1/2024, 3, Long, 84.2, 93.3, 80.0, 77.1, 0.63
MSFT, 4/8/2024, 3, Long, 84.2, 93.3, 80.0, 77.1, 0.63
MSFT, 4/15/2024, 3, Long, 84.2, 93.3, 80.0, 77.1, 0.63
MSFT, 4/15/2024, 4, Long, 97.7, 87.2, 76.5, 75.0, 0.63
AMZN, 4/1/2024, 3, Short, 97.8, 87.8, 73.7, 75.0, 0.72
AMZN, 4/8/2024, 3, Short, 97.8, 87.8, 73.7, 75.0, 0.72
AMZN, 4/8/2024, 4, Short, 96.6, 80.0, 87.5, 90.0, 0.72
META, 4/8/2024, 2, Long, 94.3, 81.1, 75.7, 76.3, 0.58
META, 4/15/2024, 2, Long, 94.3, 81.1, 75.7, 76.3, 0.58
META, 4/1/2024, 3, Long, 96.6, 85.0, 77.8, 81.6, 0.58
META, 4/8/2024, 3, Long, 96.6, 85.0, 77.8, 81.6, 0.58
META, 4/15/2024, 3, Long, 96.6, 85.0, 77.8, 81.6, 0.58
META, 4/15/2024, 4, Long, 96.8, 81.1, 87.8, 76.7, 0.58
GOOGL, 4/1/2024, 4, Short, 95.8, 81.1, 85.0, 75.0, 0.58
GOOG, 3/25/2024, 4, Long, 94.9, 83.3, 82.9, 76.2, 0.55
GOOG, 4/1/2024, 4, Long, 94.9, 83.3, 82.9, 76.2, 0.55
GOOG, 4/8/2024, 4, Long, 94.9, 83.3, 82.9, 76.2, 0.55
GOOG, 4/15/2024, 4, Long, 94.9, 83.3, 82.9, 76.2, 0.55
AVGO, 4/8/2024, 4, Long, 95.3, 92.7, 82.1, 85.4, 0.66
AVGO, 4/15/2024, 4, Long, 95.3, 92.7, 82.1, 85.4, 0.66
LLY, 4/8/2024, 4, Long, 88.4, 82.1, 90.0, 79.1, 0.6
LLY, 4/15/2024, 4, Long, 88.4, 82.1, 90.0, 79.1, 0.6
JPM, 4/8/2024, 2, Long, 100.0, 77.8, 76.5, 77.1, 0.5
JPM, 4/15/2024, 2, Long, 100.0, 77.8, 76.5, 77.1, 0.5
V, 3/25/2024, 4, Short, 98.7, 82.4, 76.5, 87.5, 0.66
PG, 4/1/2024, 3, Long, 97.1, 89.5, 69.2, 78.8, 0.71
PG, 4/8/2024, 3, Long, 97.1, 89.5, 69.2, 78.8, 0.71
PG, 4/15/2024, 3, Long, 97.1, 89.5, 69.2, 78.8, 0.71
PG, 3/25/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
PG, 4/1/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
PG, 4/8/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
PG, 4/15/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
CVX, 3/25/2024, 4, Long, 90.9, 82.8, 82.8, 77.4, 0.78
CVX, 4/1/2024, 4, Short, 90.9, 82.8, 82.8, 82.4, 0.78
CVX, 4/8/2024, 4, Short, 90.9, 82.8, 82.8, 82.4, 0.78
CVX, 4/15/2024, 4, Short, 90.9, 82.8, 82.8, 82.4, 0.78
WMT, 4/8/2024, 3, Long, 90.7, 78.9, 76.5, 75.7, 0.71
KO, 4/8/2024, 2, Long, 84.3, 83.9, 77.8, 77.1, 0.6
PEP, 4/1/2024, 4, Long, 96.1, 84.8, 81.1, 76.3, 0.67
PEP, 4/8/2024, 4, Long, 96.1, 84.8, 81.1, 76.3, 0.67
PEP, 4/15/2024, 4, Long, 96.1, 84.8, 81.1, 76.3, 0.67
CSCO, 3/25/2024, 4, Short, 91.8, 87.2, 75.7, 100.0, 0.6
LIN, 4/1/2024, 3, Short, 90.9, 87.8, 66.7, 100.0, 0.5
CAT, 3/25/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
CAT, 4/1/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
CAT, 4/8/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
CAT, 4/15/2024, 4, Long, 90.9, 87.8, 87.2, 79.5, 0.61
CTVA, 3/25/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
CTVA, 4/1/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
CTVA, 4/8/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
CTVA, 4/15/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
CTVA, 4/1/2024, 3, Long, 84.6, 80.0, 72.7, 85.7, 0.89
CTVA, 4/8/2024, 3, Long, 84.6, 80.0, 72.7, 85.7, 0.89
CTVA, 4/15/2024, 3, Long, 84.6, 80.0, 72.7, 85.7, 0.89
CTVA, 3/25/2024, 4, Long, 92.9, 78.3, 94.7, 100.0, 0.89
CTVA, 4/1/2024, 4, Long, 92.9, 78.3, 94.7, 100.0, 0.89
CTVA, 4/8/2024, 4, Long, 92.9, 78.3, 94.7, 100.0, 0.89
CTVA, 4/15/2024, 4, Long, 92.9, 78.3, 94.7, 100.0, 0.89
QCOM, 3/25/2024, 4, Long, 96.0, 78.6, 94.4, 82.4, 0.82
QCOM, 4/1/2024, 4, Long, 96.0, 78.6, 94.4, 82.4, 0.82
QCOM, 4/8/2024, 4, Long, 96.0, 78.6, 94.4, 82.4, 0.82
QCOM, 4/15/2024, 4, Short, 96.0, 78.6, 94.4, 85.7, 0.82
GE, 4/8/2024, 2, Long, 98.8, 80.0, 77.8, 84.8, 0.56
GE, 4/15/2024, 2, Long, 98.8, 80.0, 77.8, 84.8, 0.56
GE, 4/1/2024, 3, Long, 80.8, 88.9, 82.9, 75.5, 0.56
GE, 4/8/2024, 3, Long, 80.8, 88.9, 82.9, 75.5, 0.56
GE, 4/15/2024, 3, Long, 80.8, 88.9, 82.9, 75.5, 0.56
PM, 4/1/2024, 3, Long, 94.4, 75.0, 83.9, 75.8, 0.76
PM, 4/8/2024, 3, Long, 94.4, 75.0, 83.9, 75.8, 0.76
PM, 3/25/2024, 4, Short, 94.3, 78.6, 78.6, 82.4, 0.76
PM, 4/15/2024, 4, Short, 94.3, 78.6, 78.6, 82.4, 0.76
ISRG, 4/15/2024, 2, Short, 83.1, 78.9, 80.0, 75.0, 0.64
ISRG, 4/8/2024, 3, Short, 95.6, 87.8, 64.7, 80.0, 0.64
T, 3/25/2024, 4, Short, 82.0, 84.6, 75.0, 81.8, 0.79
T, 4/1/2024, 4, Short, 82.0, 84.6, 75.0, 81.8, 0.79
T, 4/8/2024, 4, Long, 82.0, 84.6, 75.0, 76.9, 0.79
T, 4/15/2024, 4, Long, 82.0, 84.6, 75.0, 76.9, 0.79
BKNG, 4/1/2024, 4, Long, 94.6, 81.2, 82.8, 80.6, 0.75
BKNG, 4/8/2024, 4, Long, 94.6, 81.2, 82.8, 80.6, 0.75
BKNG, 4/15/2024, 4, Long, 94.6, 81.2, 82.8, 80.6, 0.75
ETN, 4/15/2024, 1, Long, 80.0, 89.4, 81.8, 78.0, 0.54
ETN, 4/8/2024, 2, Long, 89.1, 86.4, 83.7, 78.7, 0.54
ETN, 4/15/2024, 2, Long, 89.1, 86.4, 83.7, 78.7, 0.54
ETN, 4/8/2024, 4, Long, 99.0, 90.5, 85.7, 82.2, 0.54
ETN, 4/15/2024, 4, Long, 99.0, 90.5, 85.7, 82.2, 0.54
ETN, 4/15/2024, 1, Long, 80.0, 89.4, 81.8, 78.0, 0.54
ETN, 4/8/2024, 2, Long, 89.1, 86.4, 83.7, 78.7, 0.54
ETN, 4/15/2024, 2, Long, 89.1, 86.4, 83.7, 78.7, 0.54
ETN, 4/8/2024, 4, Long, 99.0, 90.5, 85.7, 82.2, 0.54
ETN, 4/15/2024, 4, Long, 99.0, 90.5, 85.7, 82.2, 0.54
ctva, 3/25/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
ctva, 4/1/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
ctva, 4/8/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
ctva, 4/15/2024, 4, Long, 94.7, 69.6, 88.9, 94.1, 0.81
NEE, 3/25/2024, 4, Short, 93.5, 82.8, 72.0, 83.3, 0.75
NEE, 4/1/2024, 4, Short, 93.5, 82.8, 72.0, 83.3, 0.75
NEE, 4/8/2024, 4, Short, 93.5, 82.8, 72.0, 83.3, 0.75
NEE, 4/15/2024, 4, Short, 93.5, 82.8, 72.0, 83.3, 0.75
BA, 3/25/2024, 4, Short, 96.6, 66.7, 85.7, 88.0, 0.8
ELV, 3/25/2024, 4, Long, 94.1, 89.7, 74.3, 76.5, 0.7
ELV, 4/1/2024, 4, Long, 94.1, 89.7, 74.3, 76.5, 0.7
ELV, 4/8/2024, 4, Long, 94.1, 89.7, 74.3, 76.5, 0.7
ELV, 4/15/2024, 4, Long, 94.1, 89.7, 74.3, 76.5, 0.7
TJX, 4/1/2024, 4, Long, 88.9, 84.2, 81.1, 79.5, 0.6
TJX, 4/8/2024, 4, Long, 88.9, 84.2, 81.1, 79.5, 0.6
TJX, 4/15/2024, 4, Long, 88.9, 84.2, 81.1, 79.5, 0.6
MS, 4/8/2024, 2, Long, 76.9, 77.8, 85.0, 75.6, 0.64
MS, 4/15/2024, 2, Long, 76.9, 77.8, 85.0, 75.6, 0.64
MS, 3/25/2024, 4, Short, 90.9, 78.8, 72.7, 87.5, 0.64
MS, 4/1/2024, 4, Short, 90.9, 78.8, 72.7, 87.5, 0.64
ETN, 4/15/2024, 1, Long, 80.0, 89.4, 81.8, 78.0, 0.54
ETN, 4/8/2024, 2, Long, 89.1, 86.4, 83.7, 78.7, 0.54
ETN, 4/15/2024, 2, Long, 89.1, 86.4, 83.7, 78.7, 0.54
ETN, 4/8/2024, 4, Long, 99.0, 90.5, 85.7, 82.2, 0.54
ETN, 4/15/2024, 4, Long, 99.0, 90.5, 85.7, 82.2, 0.54
DE, 3/25/2024, 4, Long, 97.5, 97.0, 85.7, 86.1, 0.83
DE, 4/1/2024, 4, Long, 97.5, 97.0, 85.7, 86.1, 0.83
DE, 4/8/2024, 4, Short, 97.5, 97.0, 85.7, 91.7, 0.83
DE, 4/15/2024, 4, Short, 97.5, 97.0, 85.7, 91.7, 0.83
MDLZ, 4/8/2024, 3, Long, 96.7, 75.9, 81.5, 88.0, 0.66
MDLZ, 4/15/2024, 3, Long, 96.7, 75.9, 81.5, 88.0, 0.66
REGN, 4/1/2024, 3, Long, 88.9, 84.8, 72.7, 78.6, 0.84
REGN, 4/8/2024, 3, Long, 88.9, 84.8, 72.7, 78.6, 0.84
REGN, 4/15/2024, 3, Long, 88.9, 84.8, 72.7, 78.6, 0.84
REGN, 3/25/2024, 4, Short, 94.7, 92.3, 72.7, 80.0, 0.84
REGN, 4/1/2024, 4, Short, 94.7, 92.3, 72.7, 80.0, 0.84
REGN, 4/8/2024, 4, Long, 94.7, 92.3, 72.7, 87.0, 0.84
REGN, 4/15/2024, 4, Long, 94.7, 92.3, 72.7, 87.0, 0.84
CB, 3/25/2024, 4, Long, 91.6, 95.2, 82.4, 82.9, 0.72
CB, 4/1/2024, 4, Long, 91.6, 95.2, 82.4, 82.9, 0.72
CB, 4/8/2024, 4, Long, 91.6, 95.2, 82.4, 82.9, 0.72
CB, 4/15/2024, 4, Long, 91.6, 95.2, 82.4, 82.9, 0.72
MU, 4/1/2024, 3, Long, 97.3, 80.0, 83.9, 76.3, 0.58
MU, 4/8/2024, 3, Long, 97.3, 80.0, 83.9, 76.3, 0.58
MU, 4/15/2024, 3, Long, 97.3, 80.0, 83.9, 76.3, 0.58
CI, 3/25/2024, 4, Long, 96.9, 80.0, 80.0, 82.8, 0.72
CI, 4/8/2024, 4, Long, 96.9, 80.0, 80.0, 82.8, 0.72
LMT, 3/25/2024, 4, Long, 90.9, 84.2, 75.0, 85.0, 0.81
LMT, 4/1/2024, 4, Short, 90.9, 84.2, 75.0, 78.6, 0.81
LMT, 4/8/2024, 4, Short, 90.9, 84.2, 75.0, 78.6, 0.81
LMT, 4/15/2024, 4, Short, 90.9, 84.2, 75.0, 78.6, 0.81
SCHW, 3/25/2024, 4, Long, 95.3, 91.9, 78.8, 75.0, 0.73
SCHW, 4/1/2024, 4, Long, 95.3, 91.9, 78.8, 75.0, 0.73
SCHW, 4/8/2024, 4, Long, 95.3, 91.9, 78.8, 75.0, 0.73
SCHW, 4/15/2024, 4, Long, 95.3, 91.9, 78.8, 75.0, 0.73
CDNS, 4/1/2024, 3, Long, 95.3, 88.4, 80.0, 78.6, 0.52
CDNS, 4/8/2024, 3, Long, 95.3, 88.4, 80.0, 78.6, 0.52
CDNS, 4/15/2024, 3, Long, 95.3, 88.4, 80.0, 78.6, 0.52
PG, 3/25/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
PG, 4/1/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
PG, 4/8/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
PG, 4/15/2024, 4, Long, 91.2, 84.8, 77.4, 76.5, 0.71
PH, 4/8/2024, 2, Long, 80.4, 83.7, 85.0, 76.1, 0.54
PH, 4/15/2024, 2, Long, 80.4, 83.7, 85.0, 76.1, 0.54
